filename,original filename,scanid,digit,database name original,contributing team,database name
c00093.png,Scan_269_digit_7_num_8.png,269,7,OngkoDB,Buet_Backpropers,training-c
c00094.png,Scan_23_digit_7_num_0.png,23,7,OngkoDB,Buet_Backpropers,training-c
c00095.png,Scan_20_digit_7_num_0.png,20,7,OngkoDB,Buet_Backpropers,training-c
c00096.png,Scan_91_digit_0_num_2.png,91,0,OngkoDB,Buet_Backpropers,training-c
c00097.png,Scan_74_digit_0_num_5.png,74,0,OngkoDB,Buet_Backpropers,training-c
c00098.png,Scan_264_digit_5_num_4.png,264,5,OngkoDB,Buet_Backpropers,training-c
c00099.png,Scan_29_digit_6_num_9.png,29,6,OngkoDB,Buet_Backpropers,training-c
c00100.png,Scan_275_digit_9_num_3.png,275,9,OngkoDB,Buet_Backpropers,training-c
c00101.png,Scan_132_digit_0_num_1.png,132,0,OngkoDB,Buet_Backpropers,training-c
c00102.png,Scan_228_digit_1_num_7.png,228,1,OngkoDB,Buet_Backpropers,training-c
c00103.png,Scan_151_digit_3_num_4.png,151,3,OngkoDB,Buet_Backpropers,training-c
c00104.png,Scan_202_digit_2_num_8.png,202,2,OngkoDB,Buet_Backpropers,training-c
c00105.png,Scan_132_digit_6_num_1.png,132,6,OngkoDB,Buet_Backpropers,training-c
c00106.png,Scan_112_digit_9_num_2.png,112,9,OngkoDB,Buet_Backpropers,training-c
c00107.png,Scan_129_digit_1_num_5.png,129,1,OngkoDB,Buet_Backpropers,training-c
c00108.png,Scan_18_digit_5_num_6.png,18,5,OngkoDB,Buet_Backpropers,training-c
c00109.png,Scan_71_digit_4_num_6.png,71,4,OngkoDB,Buet_Backpropers,training-c
c00110.png,Scan_134_digit_5_num_7.png,134,5,OngkoDB,Buet_Backpropers,training-c
c00111.png,Scan_238_digit_3_num_1.png,238,3,OngkoDB,Buet_Backpropers,training-c
c00112.png,Scan_80_digit_1_num_6.png,80,1,OngkoDB,Buet_Backpropers,training-c
c00113.png,Scan_145_digit_0_num_2.png,145,0,OngkoDB,Buet_Backpropers,training-c
c00114.png,Scan_80_digit_4_num_4.png,80,4,OngkoDB,Buet_Backpropers,training-c
c00115.png,Scan_93_digit_4_num_5.png,93,4,OngkoDB,Buet_Backpropers,training-c
c00116.png,Scan_205_digit_7_num_2.png,205,7,OngkoDB,Buet_Backpropers,training-c
c00117.png,Scan_97_digit_4_num_1.png,97,4,OngkoDB,Buet_Backpropers,training-c
c00118.png,Scan_251_digit_1_num_1.png,251,1,OngkoDB,Buet_Backpropers,training-c
c00119.png,Scan_30_digit_4_num_5.png,30,4,OngkoDB,Buet_Backpropers,training-c
c00120.png,Scan_96_digit_8_num_1.png,96,8,OngkoDB,Buet_Backpropers,training-c
c00121.png,Scan_259_digit_7_num_4.png,259,7,OngkoDB,Buet_Backpropers,training-c
c00122.png,Scan_100_digit_4_num_8.png,100,4,OngkoDB,Buet_Backpropers,training-c
c00123.png,Scan_191_digit_2_num_8.png,191,2,OngkoDB,Buet_Backpropers,training-c
c00124.png,Scan_246_digit_8_num_3.png,246,8,OngkoDB,Buet_Backpropers,training-c
c00125.png,Scan_39_digit_1_num_0.png,39,1,OngkoDB,Buet_Backpropers,training-c
c00126.png,Scan_75_digit_0_num_2.png,75,0,OngkoDB,Buet_Backpropers,training-c
c00127.png,Scan_247_digit_3_num_3.png,247,3,OngkoDB,Buet_Backpropers,training-c
c00128.png,Scan_201_digit_3_num_0.png,201,3,OngkoDB,Buet_Backpropers,training-c
c00129.png,Scan_257_digit_7_num_9.png,257,7,OngkoDB,Buet_Backpropers,training-c
c00130.png,Scan_265_digit_0_num_6.png,265,0,OngkoDB,Buet_Backpropers,training-c
c00131.png,Scan_149_digit_4_num_5.png,149,4,OngkoDB,Buet_Backpropers,training-c
c00132.png,Scan_44_digit_4_num_6.png,44,4,OngkoDB,Buet_Backpropers,training-c
c00133.png,Scan_138_digit_8_num_7.png,138,8,OngkoDB,Buet_Backpropers,training-c
c00134.png,Scan_143_digit_4_num_3.png,143,4,OngkoDB,Buet_Backpropers,training-c
c00135.png,Scan_25_digit_7_num_5.png,25,7,OngkoDB,Buet_Backpropers,training-c
c00136.png,Scan_36_digit_4_num_5.png,36,4,OngkoDB,Buet_Backpropers,training-c
c00137.png,Scan_95_digit_3_num_0.png,95,3,OngkoDB,Buet_Backpropers,training-c
c00138.png,Scan_192_digit_9_num_6.png,192,9,OngkoDB,Buet_Backpropers,training-c
c00139.png,Scan_161_digit_6_num_6.png,161,6,OngkoDB,Buet_Backpropers,training-c
c00140.png,Scan_223_digit_8_num_0.png,223,8,OngkoDB,Buet_Backpropers,training-c
c00141.png,Scan_169_digit_8_num_5.png,169,8,OngkoDB,Buet_Backpropers,training-c
c00142.png,Scan_8_digit_5_num_3.png,8,5,OngkoDB,Buet_Backpropers,training-c
c00143.png,Scan_268_digit_3_num_3.png,268,3,OngkoDB,Buet_Backpropers,training-c
c00144.png,Scan_95_digit_3_num_2.png,95,3,OngkoDB,Buet_Backpropers,training-c
c00145.png,Scan_253_digit_4_num_3.png,253,4,OngkoDB,Buet_Backpropers,training-c
c00146.png,Scan_71_digit_9_num_1.png,71,9,OngkoDB,Buet_Backpropers,training-c
c00147.png,Scan_269_digit_5_num_0.png,269,5,OngkoDB,Buet_Backpropers,training-c
c00148.png,Scan_59_digit_9_num_7.png,59,9,OngkoDB,Buet_Backpropers,training-c
c00149.png,Scan_149_digit_8_num_0.png,149,8,OngkoDB,Buet_Backpropers,training-c
c00150.png,Scan_181_digit_3_num_3.png,181,3,OngkoDB,Buet_Backpropers,training-c
c00151.png,Scan_181_digit_6_num_8.png,181,6,OngkoDB,Buet_Backpropers,training-c
c00152.png,Scan_191_digit_7_num_3.png,191,7,OngkoDB,Buet_Backpropers,training-c
c00153.png,Scan_107_digit_7_num_0.png,107,7,OngkoDB,Buet_Backpropers,training-c
c00154.png,Scan_145_digit_3_num_2.png,145,3,OngkoDB,Buet_Backpropers,training-c
c00155.png,Scan_272_digit_7_num_3.png,272,7,OngkoDB,Buet_Backpropers,training-c
c00156.png,Scan_256_digit_9_num_6.png,256,9,OngkoDB,Buet_Backpropers,training-c
c00157.png,Scan_220_digit_5_num_6.png,220,5,OngkoDB,Buet_Backpropers,training-c
c00158.png,Scan_117_digit_3_num_1.png,117,3,OngkoDB,Buet_Backpropers,training-c
c00159.png,Scan_141_digit_2_num_2.png,141,2,OngkoDB,Buet_Backpropers,training-c
c00160.png,Scan_40_digit_4_num_4.png,40,4,OngkoDB,Buet_Backpropers,training-c
c00161.png,Scan_251_digit_9_num_4.png,251,9,OngkoDB,Buet_Backpropers,training-c
c00162.png,Scan_135_digit_7_num_3.png,135,7,OngkoDB,Buet_Backpropers,training-c
c00163.png,Scan_151_digit_4_num_5.png,151,4,OngkoDB,Buet_Backpropers,training-c
c00164.png,Scan_136_digit_0_num_4.png,136,0,OngkoDB,Buet_Backpropers,training-c
c00165.png,Scan_267_digit_5_num_0.png,267,5,OngkoDB,Buet_Backpropers,training-c
c00166.png,Scan_37_digit_0_num_0.png,37,0,OngkoDB,Buet_Backpropers,training-c
c00167.png,Scan_166_digit_2_num_6.png,166,2,OngkoDB,Buet_Backpropers,training-c
c00168.png,Scan_285_digit_2_num_8.png,285,2,OngkoDB,Buet_Backpropers,training-c
c00169.png,Scan_41_digit_9_num_0.png,41,9,OngkoDB,Buet_Backpropers,training-c
c00170.png,Scan_278_digit_3_num_7.png,278,3,OngkoDB,Buet_Backpropers,training-c
c00171.png,Scan_214_digit_6_num_7.png,214,6,OngkoDB,Buet_Backpropers,training-c
c00172.png,Scan_188_digit_9_num_9.png,188,9,OngkoDB,Buet_Backpropers,training-c
c00173.png,Scan_92_digit_5_num_0.png,92,5,OngkoDB,Buet_Backpropers,training-c
c00174.png,Scan_284_digit_6_num_6.png,284,6,OngkoDB,Buet_Backpropers,training-c
c00175.png,Scan_30_digit_1_num_4.png,30,1,OngkoDB,Buet_Backpropers,training-c
c00176.png,Scan_241_digit_2_num_4.png,241,2,OngkoDB,Buet_Backpropers,training-c
c00177.png,Scan_35_digit_8_num_2.png,35,8,OngkoDB,Buet_Backpropers,training-c
c00178.png,Scan_242_digit_0_num_2.png,242,0,OngkoDB,Buet_Backpropers,training-c
c00179.png,Scan_285_digit_1_num_3.png,285,1,OngkoDB,Buet_Backpropers,training-c
c00180.png,Scan_53_digit_3_num_1.png,53,3,OngkoDB,Buet_Backpropers,training-c
c00181.png,Scan_103_digit_1_num_3.png,103,1,OngkoDB,Buet_Backpropers,training-c
c00182.png,Scan_259_digit_6_num_2.png,259,6,OngkoDB,Buet_Backpropers,training-c
c00183.png,Scan_138_digit_8_num_0.png,138,8,OngkoDB,Buet_Backpropers,training-c
c00184.png,Scan_230_digit_1_num_0.png,230,1,OngkoDB,Buet_Backpropers,training-c
c00185.png,Scan_75_digit_0_num_4.png,75,0,OngkoDB,Buet_Backpropers,training-c
c00186.png,Scan_176_digit_7_num_1.png,176,7,OngkoDB,Buet_Backpropers,training-c
c00187.png,Scan_57_digit_9_num_6.png,57,9,OngkoDB,Buet_Backpropers,training-c
c00188.png,Scan_137_digit_0_num_2.png,137,0,OngkoDB,Buet_Backpropers,training-c
c00189.png,Scan_16_digit_3_num_4.png,16,3,OngkoDB,Buet_Backpropers,training-c
c00190.png,Scan_115_digit_0_num_4.png,115,0,OngkoDB,Buet_Backpropers,training-c
c00191.png,Scan_4_digit_6_num_3.png,4,6,OngkoDB,Buet_Backpropers,training-c
c00192.png,Scan_244_digit_9_num_9.png,244,9,OngkoDB,Buet_Backpropers,training-c
c00193.png,Scan_223_digit_7_num_8.png,223,7,OngkoDB,Buet_Backpropers,training-c
c00194.png,Scan_258_digit_1_num_7.png,258,1,OngkoDB,Buet_Backpropers,training-c
c00195.png,Scan_265_digit_3_num_7.png,265,3,OngkoDB,Buet_Backpropers,training-c
c00196.png,Scan_258_digit_4_num_1.png,258,4,OngkoDB,Buet_Backpropers,training-c
c00197.png,Scan_240_digit_7_num_3.png,240,7,OngkoDB,Buet_Backpropers,training-c
c00198.png,Scan_277_digit_6_num_1.png,277,6,OngkoDB,Buet_Backpropers,training-c
c00199.png,Scan_79_digit_1_num_2.png,79,1,OngkoDB,Buet_Backpropers,training-c
c00200.png,Scan_167_digit_2_num_5.png,167,2,OngkoDB,Buet_Backpropers,training-c
c00201.png,Scan_122_digit_6_num_8.png,122,6,OngkoDB,Buet_Backpropers,training-c
c00202.png,Scan_78_digit_9_num_1.png,78,9,OngkoDB,Buet_Backpropers,training-c
c00203.png,Scan_26_digit_7_num_1.png,26,7,OngkoDB,Buet_Backpropers,training-c
c00204.png,Scan_13_digit_5_num_7.png,13,5,OngkoDB,Buet_Backpropers,training-c
c00205.png,Scan_224_digit_1_num_9.png,224,1,OngkoDB,Buet_Backpropers,training-c
c00206.png,Scan_194_digit_2_num_0.png,194,2,OngkoDB,Buet_Backpropers,training-c
c00207.png,Scan_154_digit_1_num_7.png,154,1,OngkoDB,Buet_Backpropers,training-c
c00208.png,Scan_20_digit_4_num_2.png,20,4,OngkoDB,Buet_Backpropers,training-c
c00209.png,Scan_140_digit_0_num_5.png,140,0,OngkoDB,Buet_Backpropers,training-c
c00210.png,Scan_131_digit_9_num_7.png,131,9,OngkoDB,Buet_Backpropers,training-c
c00211.png,Scan_42_digit_1_num_0.png,42,1,OngkoDB,Buet_Backpropers,training-c
c00212.png,Scan_5_digit_4_num_9.png,5,4,OngkoDB,Buet_Backpropers,training-c
c00213.png,Scan_13_digit_4_num_2.png,13,4,OngkoDB,Buet_Backpropers,training-c
c00214.png,Scan_73_digit_0_num_4.png,73,0,OngkoDB,Buet_Backpropers,training-c
c00215.png,Scan_144_digit_3_num_9.png,144,3,OngkoDB,Buet_Backpropers,training-c
c00216.png,Scan_223_digit_4_num_1.png,223,4,OngkoDB,Buet_Backpropers,training-c
c00217.png,Scan_96_digit_7_num_6.png,96,7,OngkoDB,Buet_Backpropers,training-c
c00218.png,Scan_271_digit_0_num_3.png,271,0,OngkoDB,Buet_Backpropers,training-c
c00219.png,Scan_249_digit_8_num_9.png,249,8,OngkoDB,Buet_Backpropers,training-c
c00220.png,Scan_147_digit_5_num_9.png,147,5,OngkoDB,Buet_Backpropers,training-c
c00221.png,Scan_174_digit_8_num_4.png,174,8,OngkoDB,Buet_Backpropers,training-c
c00222.png,Scan_248_digit_5_num_3.png,248,5,OngkoDB,Buet_Backpropers,training-c
c00223.png,Scan_115_digit_8_num_9.png,115,8,OngkoDB,Buet_Backpropers,training-c
c00224.png,Scan_271_digit_8_num_0.png,271,8,OngkoDB,Buet_Backpropers,training-c
c00225.png,Scan_58_digit_9_num_5.png,58,9,OngkoDB,Buet_Backpropers,training-c
c00226.png,Scan_44_digit_6_num_6.png,44,6,OngkoDB,Buet_Backpropers,training-c
c00227.png,Scan_112_digit_8_num_0.png,112,8,OngkoDB,Buet_Backpropers,training-c
c00228.png,Scan_71_digit_9_num_2.png,71,9,OngkoDB,Buet_Backpropers,training-c
c00229.png,Scan_184_digit_6_num_4.png,184,6,OngkoDB,Buet_Backpropers,training-c
c00230.png,Scan_133_digit_9_num_3.png,133,9,OngkoDB,Buet_Backpropers,training-c
c00231.png,Scan_66_digit_6_num_5.png,66,6,OngkoDB,Buet_Backpropers,training-c
c00232.png,Scan_53_digit_2_num_7.png,53,2,OngkoDB,Buet_Backpropers,training-c
c00233.png,Scan_79_digit_9_num_9.png,79,9,OngkoDB,Buet_Backpropers,training-c
c00234.png,Scan_252_digit_0_num_4.png,252,0,OngkoDB,Buet_Backpropers,training-c
c00235.png,Scan_230_digit_6_num_2.png,230,6,OngkoDB,Buet_Backpropers,training-c
c00236.png,Scan_280_digit_2_num_4.png,280,2,OngkoDB,Buet_Backpropers,training-c
c00237.png,Scan_214_digit_2_num_6.png,214,2,OngkoDB,Buet_Backpropers,training-c
c00238.png,Scan_190_digit_7_num_3.png,190,7,OngkoDB,Buet_Backpropers,training-c
c00239.png,Scan_199_digit_0_num_0.png,199,0,OngkoDB,Buet_Backpropers,training-c
c00240.png,Scan_287_digit_5_num_9.png,287,5,OngkoDB,Buet_Backpropers,training-c
c00241.png,Scan_106_digit_9_num_7.png,106,9,OngkoDB,Buet_Backpropers,training-c
c00242.png,Scan_22_digit_3_num_7.png,22,3,OngkoDB,Buet_Backpropers,training-c
c00243.png,Scan_278_digit_9_num_6.png,278,9,OngkoDB,Buet_Backpropers,training-c
c00244.png,Scan_177_digit_6_num_8.png,177,6,OngkoDB,Buet_Backpropers,training-c
c00245.png,Scan_113_digit_8_num_1.png,113,8,OngkoDB,Buet_Backpropers,training-c
c00246.png,Scan_46_digit_7_num_3.png,46,7,OngkoDB,Buet_Backpropers,training-c
c00247.png,Scan_20_digit_7_num_5.png,20,7,OngkoDB,Buet_Backpropers,training-c
c00248.png,Scan_111_digit_5_num_7.png,111,5,OngkoDB,Buet_Backpropers,training-c
c00249.png,Scan_268_digit_2_num_6.png,268,2,OngkoDB,Buet_Backpropers,training-c
c00250.png,Scan_68_digit_1_num_5.png,68,1,OngkoDB,Buet_Backpropers,training-c
c00251.png,Scan_154_digit_5_num_1.png,154,5,OngkoDB,Buet_Backpropers,training-c
c00252.png,Scan_200_digit_9_num_3.png,200,9,OngkoDB,Buet_Backpropers,training-c
c00253.png,Scan_241_digit_0_num_9.png,241,0,OngkoDB,Buet_Backpropers,training-c
c00254.png,Scan_143_digit_5_num_3.png,143,5,OngkoDB,Buet_Backpropers,training-c
c00255.png,Scan_252_digit_4_num_0.png,252,4,OngkoDB,Buet_Backpropers,training-c
c00256.png,Scan_228_digit_8_num_7.png,228,8,OngkoDB,Buet_Backpropers,training-c
c00257.png,Scan_245_digit_0_num_5.png,245,0,OngkoDB,Buet_Backpropers,training-c
c00258.png,Scan_13_digit_9_num_7.png,13,9,OngkoDB,Buet_Backpropers,training-c
c00259.png,Scan_189_digit_7_num_7.png,189,7,OngkoDB,Buet_Backpropers,training-c
c00260.png,Scan_182_digit_0_num_3.png,182,0,OngkoDB,Buet_Backpropers,training-c
c00261.png,Scan_153_digit_2_num_0.png,153,2,OngkoDB,Buet_Backpropers,training-c
c00262.png,Scan_42_digit_8_num_6.png,42,8,OngkoDB,Buet_Backpropers,training-c
c00263.png,Scan_134_digit_4_num_2.png,134,4,OngkoDB,Buet_Backpropers,training-c
c00264.png,Scan_160_digit_2_num_5.png,160,2,OngkoDB,Buet_Backpropers,training-c
c00265.png,Scan_248_digit_8_num_0.png,248,8,OngkoDB,Buet_Backpropers,training-c
c00266.png,Scan_9_digit_2_num_2.png,9,2,OngkoDB,Buet_Backpropers,training-c
c00267.png,Scan_277_digit_0_num_2.png,277,0,OngkoDB,Buet_Backpropers,training-c
c00268.png,Scan_221_digit_8_num_5.png,221,8,OngkoDB,Buet_Backpropers,training-c
c00269.png,Scan_224_digit_9_num_1.png,224,9,OngkoDB,Buet_Backpropers,training-c
c00270.png,Scan_71_digit_6_num_0.png,71,6,OngkoDB,Buet_Backpropers,training-c
c00271.png,Scan_69_digit_7_num_9.png,69,7,OngkoDB,Buet_Backpropers,training-c
c00272.png,Scan_6_digit_0_num_3.png,6,0,OngkoDB,Buet_Backpropers,training-c
c00273.png,Scan_79_digit_6_num_7.png,79,6,OngkoDB,Buet_Backpropers,training-c
c00274.png,Scan_80_digit_8_num_0.png,80,8,OngkoDB,Buet_Backpropers,training-c
c00275.png,Scan_91_digit_9_num_1.png,91,9,OngkoDB,Buet_Backpropers,training-c
c00276.png,Scan_88_digit_2_num_4.png,88,2,OngkoDB,Buet_Backpropers,training-c
c00277.png,Scan_257_digit_0_num_7.png,257,0,OngkoDB,Buet_Backpropers,training-c
c00278.png,Scan_177_digit_2_num_3.png,177,2,OngkoDB,Buet_Backpropers,training-c
c00279.png,Scan_209_digit_7_num_2.png,209,7,OngkoDB,Buet_Backpropers,training-c
c00280.png,Scan_80_digit_8_num_5.png,80,8,OngkoDB,Buet_Backpropers,training-c
c00281.png,Scan_8_digit_0_num_2.png,8,0,OngkoDB,Buet_Backpropers,training-c
c00282.png,Scan_190_digit_5_num_0.png,190,5,OngkoDB,Buet_Backpropers,training-c
c00283.png,Scan_283_digit_4_num_0.png,283,4,OngkoDB,Buet_Backpropers,training-c
c00284.png,Scan_105_digit_5_num_6.png,105,5,OngkoDB,Buet_Backpropers,training-c
c00285.png,Scan_51_digit_7_num_6.png,51,7,OngkoDB,Buet_Backpropers,training-c
c00286.png,Scan_10_digit_6_num_2.png,10,6,OngkoDB,Buet_Backpropers,training-c
c00287.png,Scan_200_digit_5_num_5.png,200,5,OngkoDB,Buet_Backpropers,training-c
c00288.png,Scan_273_digit_8_num_3.png,273,8,OngkoDB,Buet_Backpropers,training-c
c00289.png,Scan_214_digit_9_num_9.png,214,9,OngkoDB,Buet_Backpropers,training-c
